210270658 , -0.01049805 , -0.001953125 , 1.034912 , -0.06097561 , -0.4878049 , -0.4878049 , -34.08408 , -18.01802 , 99.54955
210283308 , -0.01220703 , 0.001708984 , 1.031738 , -0.06097561 , -0.3658537 , -0.8536586 , -33.18319 , -18.46847 , 99.0991
210295998 , -0.008789063 , 0.001953125 , 1.029541 , 0.1219512 , -0.3658537 , -0.3658537 , -32.88288 , -19.21922 , 99.0991
210308656 , -0.01171875 , 0.008056641 , 1.030029 , 0.1829268 , -0.4268293 , -0.6097561 , -33.03304 , -18.76877 , 100.6006
210321240 , -0.01123047 , 0.0009765625 , 1.035156 , 0.1219512 , -0.4268293 , -0.6097561 , -33.18319 , -18.16817 , 98.04805
210333876 , -0.009521484 , 0.001708984 , 1.027832 , 0.0 , -0.3658537 , -0.7317073 , -34.23423 , -20.72072 , 101.2012
210346393 , -0.01171875 , 0.002929688 , 1.027588 , 0.4268293 , -0.3658537 , -0.6707317 , -33.33334 , -18.76877 , 99.54955
210359092 , -0.004150391 , 0.0078125 , 1.027832 , -0.1219512 , -0.4268293 , -0.6097561 , -33.03304 , -18.31832 , 98.1982
210371675 , -0.008544922 , 0.0078125 , 1.029541 , 0.1829268 , -0.1829268 , -0.7317073 , -33.03304 , -18.31832 , 98.4985
210384289 , -0.01000977 , 0.0078125 , 1.032227 , 0.06097561 , -0.304878 , -0.7926829 , -34.23423 , -19.21922 , 99.0991
210396935 , -0.008056641 , 0.01074219 , 1.028076 , -0.1219512 , -0.4268293 , -0.304878 , -33.03304 , -18.76877 , 99.24925
210409561 , -0.008300781 , 0.008544922 , 1.031494 , 0.6097561 , -0.4878049 , -0.4268293 , -33.03304 , -18.01802 , 100.6006
210422142 , -0.009033203 , 0.001464844 , 1.03125 , 0.06097561 , -0.1219512 , -0.6097561 , -33.78378 , -17.26727 , 98.4985
210434771 , -0.01220703 , 0.006347656 , 1.032471 , 0.304878 , -0.4268293 , -0.4878049 , -32.43243 , -19.21922 , 99.6997
210447389 , -0.01538086 , 0.002929688 , 1.034424 , 0.1829268 , -0.4878049 , -0.304878 , -32.58258 , -18.31832 , 99.24925
